Graph,Component,Freq,Layer,Metric,Time,Power,Freq_Host
alex,G,1,7,task,12.722,3528.8472222222235,0.0
alex,G,1,7,out,1.6201,,0.0
alex,G,1,7,trans,,,0.0
alex,G,1,0,in,36.8609,3391.22224122674,1.0
alex,G,1,0,task,29.7167,4101.797368421052,1.0
alex,G,1,0,out,,,1.0
alex,G,1,0,trans,0.0,,1.0
alex,G,1,1,in,,,1.0
alex,G,1,1,task,54.712,4073.9156349206355,1.0
alex,G,1,1,out,,,1.0
alex,G,1,1,trans,,,1.0
alex,G,1,2,in,,,1.0
alex,G,1,2,task,24.0753,4001.5450490196076,1.0
alex,G,1,2,out,,,1.0
alex,G,1,2,trans,,,1.0
alex,G,1,3,in,,,1.0
alex,G,1,3,task,20.6916,3783.6957142857136,1.0
alex,G,1,3,out,,,1.0
alex,G,1,3,trans,,,1.0
alex,G,1,4,in,,,1.0
alex,G,1,4,task,15.8532,3694.923636363637,1.0
alex,G,1,4,out,,,1.0
alex,G,1,4,trans,,,1.0
alex,G,1,5,in,,,1.0
alex,G,1,5,task,39.7328,4440.604286324787,1.0
alex,G,1,5,out,,,1.0
alex,G,1,5,trans,,,1.0
alex,G,1,6,in,,,1.0
alex,G,1,6,task,17.5715,4323.150757575758,1.0
alex,G,1,6,out,,,1.0
alex,G,1,6,trans,,,1.0
alex,G,1,7,in,,,1.0
alex,G,1,7,task,12.4296,3542.6819444444445,1.0
alex,G,1,7,out,1.1884,,1.0
alex,G,1,7,trans,,,1.0
alex,G,1,0,in,27.2519,3507.952964897421,2.0
alex,G,1,0,task,29.4185,4128.452368421052,2.0
alex,G,1,0,out,,,2.0
alex,G,1,0,trans,0.0,,2.0
alex,G,1,1,in,,,2.0
alex,G,1,1,task,54.5405,4086.871746031744,2.0
alex,G,1,1,out,,,2.0
alex,G,1,1,trans,,,2.0
alex,G,1,2,in,,,2.0
alex,G,1,2,task,23.8535,4051.4275,2.0
alex,G,1,2,out,,,2.0
alex,G,1,2,trans,,,2.0
alex,G,1,3,in,,,2.0
alex,G,1,3,task,20.4582,3797.7802197802193,2.0
alex,G,1,3,out,,,2.0
alex,G,1,3,trans,,,2.0
alex,G,1,4,in,,,2.0
alex,G,1,4,task,15.6533,3692.875454545454,2.0
alex,G,1,4,out,,,2.0
alex,G,1,4,trans,,,2.0
alex,G,1,5,in,,,2.0
alex,G,1,5,task,39.4731,4453.425538461539,2.0
alex,G,1,5,out,,,2.0
alex,G,1,5,trans,,,2.0
alex,G,1,6,in,,,2.0
alex,G,1,6,task,17.3837,4340.996445221444,2.0
alex,G,1,6,out,,,2.0
alex,G,1,6,trans,,,2.0
alex,G,1,7,in,,,2.0
alex,G,1,7,task,12.2242,3576.399603174603,2.0
alex,G,1,7,out,0.9998,,2.0
alex,G,1,7,trans,,,2.0
alex,G,1,0,in,21.9796,3600.634798199306,3.0
alex,G,1,0,task,29.2293,4162.753684210528,3.0
alex,G,1,0,out,,,3.0
alex,G,1,0,trans,0.0,,3.0
alex,G,1,1,in,,,3.0
alex,G,1,1,task,54.4394,4109.061746031744,3.0
alex,G,1,1,out,,,3.0
alex,G,1,1,trans,,,3.0
alex,G,1,2,in,,,3.0
alex,G,1,2,task,23.7427,4034.8545833333333,3.0
alex,G,1,2,out,,,3.0
alex,G,1,2,trans,,,3.0
alex,G,1,3,in,,,3.0
alex,G,1,3,task,20.2286,3823.8994505494525,3.0
alex,G,1,3,out,,,3.0
alex,G,1,3,trans,,,3.0
alex,G,1,4,in,,,3.0
alex,G,1,4,task,15.4125,3743.3673737373733,3.0
alex,G,1,4,out,,,3.0
alex,G,1,4,trans,,,3.0
alex,G,1,5,in,,,3.0
alex,G,1,5,task,39.4495,4480.549236467236,3.0
alex,G,1,5,out,,,3.0
alex,G,1,5,trans,,,3.0
alex,G,1,6,in,,,3.0
alex,G,1,6,task,17.3842,4359.653787878788,3.0
alex,G,1,6,out,,,3.0
alex,G,1,6,trans,,,3.0
alex,G,1,7,in,,,3.0
alex,G,1,7,task,12.1519,3570.5396825396824,3.0
alex,G,1,7,out,0.7342,,3.0
alex,G,1,7,trans,,,3.0
alex,G,1,0,in,18.8397,3747.2696427119495,4.0
alex,G,1,0,task,29.2716,4202.426900584793,4.0
alex,G,1,0,out,,,4.0
alex,G,1,0,trans,0.0,,4.0
alex,G,1,1,in,,,4.0
alex,G,1,1,task,54.4101,4133.012301587304,4.0
alex,G,1,1,out,,,4.0
alex,G,1,1,trans,,,4.0
alex,G,1,2,in,,,4.0
alex,G,1,2,task,23.7126,4066.9683333333323,4.0
alex,G,1,2,out,,,4.0
alex,G,1,2,trans,,,4.0
alex,G,1,3,in,,,4.0
alex,G,1,3,task,20.2543,3839.7472527472523,4.0
alex,G,1,3,out,,,4.0
alex,G,1,3,trans,,,4.0
alex,G,1,4,in,,,4.0
alex,G,1,4,task,15.3905,3774.8031313131314,4.0
alex,G,1,4,out,,,4.0
alex,G,1,4,trans,,,4.0
alex,G,1,5,in,,,4.0
alex,G,1,5,task,39.2792,4510.788920227922,4.0
alex,G,1,5,out,,,4.0
alex,G,1,5,trans,,,4.0
alex,G,1,6,in,,,4.0
alex,G,1,6,task,17.2887,4371.5848484848475,4.0
alex,G,1,6,out,,,4.0
alex,G,1,6,trans,,,4.0
alex,G,1,7,in,,,4.0
alex,G,1,7,task,12.0973,3609.154761904762,4.0
alex,G,1,7,out,0.7954,,4.0
alex,G,1,7,trans,,,4.0
alex,G,1,0,in,15.6955,3919.431028693528,5.0
alex,G,1,0,task,29.0898,4262.037631578947,5.0
alex,G,1,0,out,,,5.0
alex,G,1,0,trans,0.0,,5.0
alex,G,1,1,in,,,5.0
alex,G,1,1,task,54.3928,4184.282936507936,5.0
alex,G,1,1,out,,,5.0
alex,G,1,1,trans,,,5.0
alex,G,1,2,in,,,5.0
alex,G,1,2,task,23.6243,4100.533333333332,5.0
alex,G,1,2,out,,,5.0
alex,G,1,2,trans,,,5.0
alex,G,1,3,in,,,5.0
alex,G,1,3,task,20.1258,3901.4840659340634,5.0
alex,G,1,3,out,,,5.0
alex,G,1,3,trans,,,5.0
alex,G,1,4,in,,,5.0
alex,G,1,4,task,15.336,3823.7956565656564,5.0
alex,G,1,4,out,,,5.0
alex,G,1,4,trans,,,5.0
alex,G,1,5,in,,,5.0
alex,G,1,5,task,39.3586,4535.188324786324,5.0
alex,G,1,5,out,,,5.0
alex,G,1,5,trans,,,5.0
alex,G,1,6,in,,,5.0
alex,G,1,6,task,17.2584,4432.061363636364,5.0
alex,G,1,6,out,,,5.0
alex,G,1,6,trans,,,5.0
alex,G,1,7,in,,,5.0
alex,G,1,7,task,12.047,3644.8624999999993,5.0
alex,G,1,7,out,0.5721,,5.0
alex,G,1,7,trans,,,5.0
alex,G,1,0,in,13.8799,4114.848818681318,6.0
alex,G,1,0,task,29.0216,4344.70374269006,6.0
alex,G,1,0,out,,,6.0
alex,G,1,0,trans,0.0,,6.0
alex,G,1,1,in,,,6.0
alex,G,1,1,task,54.3541,4232.170952380952,6.0
alex,G,1,1,out,,,6.0
alex,G,1,1,trans,,,6.0
alex,G,1,2,in,,,6.0
alex,G,1,2,task,23.5934,4154.046249999999,6.0
alex,G,1,2,out,,,6.0
alex,G,1,2,trans,,,6.0
alex,G,1,3,in,,,6.0
alex,G,1,3,task,20.114,3949.801098901099,6.0
alex,G,1,3,out,,,6.0
alex,G,1,3,trans,,,6.0
alex,G,1,4,in,,,6.0
alex,G,1,4,task,15.3377,3874.790707070707,6.0
alex,G,1,4,out,,,6.0
alex,G,1,4,trans,,,6.0
alex,G,1,5,in,,,6.0
alex,G,1,5,task,39.3306,4591.499675213677,6.0
alex,G,1,5,out,,,6.0
alex,G,1,5,trans,,,6.0
alex,G,1,6,in,,,6.0
alex,G,1,6,task,17.2006,4477.956060606059,6.0
alex,G,1,6,out,,,6.0
alex,G,1,6,trans,,,6.0
alex,G,1,7,in,,,6.0
alex,G,1,7,task,12.0249,3705.464285714286,6.0
alex,G,1,7,out,0.5339,,6.0
alex,G,1,7,trans,,,6.0
alex,G,1,0,in,12.4769,4395.463836163838,7.0
alex,G,1,0,task,28.9394,4484.159239766081,7.0
alex,G,1,0,out,,,7.0
alex,G,1,0,trans,0.0,,7.0
alex,G,1,1,in,,,7.0
alex,G,1,1,task,54.3018,4314.403095238096,7.0
alex,G,1,1,out,,,7.0
alex,G,1,1,trans,,,7.0
alex,G,1,2,in,,,7.0
alex,G,1,2,task,23.5719,4227.100833333333,7.0
alex,G,1,2,out,,,7.0
alex,G,1,2,trans,,,7.0
alex,G,1,3,in,,,7.0
alex,G,1,3,task,20.0126,4042.152930402929,7.0
alex,G,1,3,out,,,7.0
alex,G,1,3,trans,,,7.0
alex,G,1,4,in,,,7.0
alex,G,1,4,task,15.2442,3993.2490909090907,7.0
alex,G,1,4,out,,,7.0
alex,G,1,4,trans,,,7.0
alex,G,1,5,in,,,7.0
alex,G,1,5,task,39.2582,4679.389421652423,7.0
alex,G,1,5,out,,,7.0
alex,G,1,5,trans,,,7.0
alex,G,1,6,in,,,7.0
alex,G,1,6,task,17.1931,4580.510606060605,7.0
alex,G,1,6,out,,,7.0
alex,G,1,6,trans,,,7.0
alex,G,1,7,in,,,7.0
alex,G,1,7,task,11.9931,3769.9946428571425,7.0
alex,G,1,7,out,0.5206,,7.0
alex,G,1,7,trans,,,7.0
alex,G,2,0,in,53.8375,3337.33733210887,0.0
alex,G,2,0,task,23.7632,4316.449583333334,0.0
alex,G,2,0,out,,,0.0
alex,G,2,0,trans,0.0,,0.0
alex,G,2,1,in,,,0.0
alex,G,2,1,task,42.0901,4333.3970899470905,0.0
alex,G,2,1,out,,,0.0
alex,G,2,1,trans,,,0.0
alex,G,2,2,in,,,0.0
alex,G,2,2,task,19.087,4225.921794871796,0.0
alex,G,2,2,out,,,0.0
alex,G,2,2,trans,,,0.0
alex,G,2,3,in,,,0.0
alex,G,2,3,task,16.7757,3929.8218181818174,0.0
alex,G,2,3,out,,,0.0
alex,G,2,3,trans,,,0.0
alex,G,2,4,in,,,0.0
alex,G,2,4,task,12.984,3813.915595238095,0.0
alex,G,2,4,out,,,0.0
alex,G,2,4,trans,,,0.0
alex,G,2,5,in,,,0.0
alex,G,2,5,task,33.1293,4725.566393751175,0.0
alex,G,2,5,out,,,0.0
alex,G,2,5,trans,,,0.0
alex,G,2,6,in,,,0.0
alex,G,2,6,task,14.8176,4539.884444444445,0.0
alex,G,2,6,out,,,0.0
alex,G,2,6,trans,,,0.0
alex,G,2,7,in,,,0.0
alex,G,2,7,task,10.383,3617.844047619048,0.0
alex,G,2,7,out,1.547,,0.0
alex,G,2,7,trans,,,0.0
alex,G,2,0,in,36.6128,3408.951735375488,1.0
alex,G,2,0,task,23.4111,4344.4454166666665,1.0
alex,G,2,0,out,,,1.0
alex,G,2,0,trans,0.0,,1.0
alex,G,2,1,in,,,1.0
alex,G,2,1,task,41.8776,4341.1644179894165,1.0
alex,G,2,1,out,,,1.0
alex,G,2,1,trans,,,1.0
alex,G,2,2,in,,,1.0
alex,G,2,2,task,18.7505,4254.094871794871,1.0
alex,G,2,2,out,,,1.0
alex,G,2,2,trans,,,1.0
alex,G,2,3,in,,,1.0
alex,G,2,3,task,16.3156,3941.441969696969,1.0
alex,G,2,3,out,,,1.0
alex,G,2,3,trans,,,1.0
alex,G,2,4,in,,,1.0
alex,G,2,4,task,12.5162,3841.3041666666663,1.0
alex,G,2,4,out,,,1.0
alex,G,2,4,trans,,,1.0
alex,G,2,5,in,,,1.0
alex,G,2,5,task,32.8792,4740.930880858273,1.0
alex,G,2,5,out,,,1.0
alex,G,2,5,trans,,,1.0
alex,G,2,6,in,,,1.0
alex,G,2,6,task,14.6399,4568.528888888888,1.0
alex,G,2,6,out,,,1.0
alex,G,2,6,trans,,,1.0
alex,G,2,7,in,,,1.0
alex,G,2,7,task,10.0525,3619.62142857143,1.0
alex,G,2,7,out,1.0866,,1.0
alex,G,2,7,trans,,,1.0
alex,G,2,0,in,27.0345,3529.0695047772624,2.0
alex,G,2,0,task,23.1372,4387.200595238095,2.0
alex,G,2,0,out,,,2.0
alex,G,2,0,trans,0.0,,2.0
alex,G,2,1,in,,,2.0
alex,G,2,1,task,41.7299,4365.578306878309,2.0
alex,G,2,1,out,,,2.0
alex,G,2,1,trans,,,2.0
alex,G,2,2,in,,,2.0
alex,G,2,2,task,18.5368,4261.107692307692,2.0
alex,G,2,2,out,,,2.0
alex,G,2,2,trans,,,2.0
alex,G,2,3,in,,,2.0
alex,G,2,3,task,16.0082,3968.095454545455,2.0
alex,G,2,3,out,,,2.0
alex,G,2,3,trans,,,2.0
alex,G,2,4,in,,,2.0
alex,G,2,4,task,12.2394,3855.459722222222,2.0
alex,G,2,4,out,,,2.0
alex,G,2,4,trans,,,2.0
alex,G,2,5,in,,,2.0
alex,G,2,5,task,32.6401,4750.549748729532,2.0
alex,G,2,5,out,,,2.0
alex,G,2,5,trans,,,2.0
alex,G,2,6,in,,,2.0
alex,G,2,6,task,14.4522,4579.264444444444,2.0
alex,G,2,6,out,,,2.0
alex,G,2,6,trans,,,2.0
alex,G,2,7,in,,,2.0
alex,G,2,7,task,9.9273,3639.945238095239,2.0
alex,G,2,7,out,0.838,,2.0
alex,G,2,7,trans,,,2.0
alex,G,2,0,in,21.9739,3623.4053694001223,3.0
alex,G,2,0,task,23.0172,4415.405297619047,3.0
alex,G,2,0,out,,,3.0
alex,G,2,0,trans,0.0,,3.0
alex,G,2,1,in,,,3.0
alex,G,2,1,task,41.6155,4374.396031746032,3.0
alex,G,2,1,out,,,3.0
alex,G,2,1,trans,,,3.0
alex,G,2,2,in,,,3.0
alex,G,2,2,task,18.4369,4301.626923076922,3.0
alex,G,2,2,out,,,3.0
alex,G,2,2,trans,,,3.0
alex,G,2,3,in,,,3.0
alex,G,2,3,task,15.8792,3990.66,3.0
alex,G,2,3,out,,,3.0
alex,G,2,3,trans,,,3.0
alex,G,2,4,in,,,3.0
alex,G,2,4,task,12.1369,3863.5890873015874,3.0
alex,G,2,4,out,,,3.0
alex,G,2,4,trans,,,3.0
alex,G,2,5,in,,,3.0
alex,G,2,5,task,32.5892,4765.273225108224,3.0
alex,G,2,5,out,,,3.0
alex,G,2,5,trans,,,3.0
alex,G,2,6,in,,,3.0
alex,G,2,6,task,14.3909,4598.296666666667,3.0
alex,G,2,6,out,,,3.0
alex,G,2,6,trans,,,3.0
alex,G,2,7,in,,,3.0
alex,G,2,7,task,9.8075,3667.4476190476194,3.0
alex,G,2,7,out,0.6868,,3.0
alex,G,2,7,trans,,,3.0
alex,G,2,0,in,18.5287,3782.033509570494,4.0
alex,G,2,0,task,22.9087,4467.737619047619,4.0
alex,G,2,0,out,,,4.0
alex,G,2,0,trans,0.0,,4.0
alex,G,2,1,in,,,4.0
alex,G,2,1,task,41.5366,4410.257936507936,4.0
alex,G,2,1,out,,,4.0
alex,G,2,1,trans,,,4.0
alex,G,2,2,in,,,4.0
alex,G,2,2,task,18.3591,4320.805361305361,4.0
alex,G,2,2,out,,,4.0
alex,G,2,2,trans,,,4.0
alex,G,2,3,in,,,4.0
alex,G,2,3,task,15.7361,4025.380909090908,4.0
alex,G,2,3,out,,,4.0
alex,G,2,3,trans,,,4.0
alex,G,2,4,in,,,4.0
alex,G,2,4,task,12.0132,3924.5577380952377,4.0
alex,G,2,4,out,,,4.0
alex,G,2,4,trans,,,4.0
alex,G,2,5,in,,,4.0
alex,G,2,5,task,32.2571,4807.371601731601,4.0
alex,G,2,5,out,,,4.0
alex,G,2,5,trans,,,4.0
alex,G,2,6,in,,,4.0
alex,G,2,6,task,14.3045,4631.142222222223,4.0
alex,G,2,6,out,,,4.0
alex,G,2,6,trans,,,4.0
alex,G,2,7,in,,,4.0
alex,G,2,7,task,9.7097,3694.7738095238096,4.0
alex,G,2,7,out,0.6189,,4.0
alex,G,2,7,trans,,,4.0
alex,G,2,0,in,15.7813,3956.823968253967,5.0
alex,G,2,0,task,22.8155,4534.970178571429,5.0
alex,G,2,0,out,,,5.0
alex,G,2,0,trans,0.0,,5.0
alex,G,2,1,in,,,5.0
alex,G,2,1,task,41.5418,4458.580291005291,5.0
alex,G,2,1,out,,,5.0
alex,G,2,1,trans,,,5.0
alex,G,2,2,in,,,5.0
alex,G,2,2,task,18.3214,4361.791200466199,5.0
alex,G,2,2,out,,,5.0
alex,G,2,2,trans,,,5.0
alex,G,2,3,in,,,5.0
alex,G,2,3,task,15.7585,4063.972727272726,5.0
alex,G,2,3,out,,,5.0
alex,G,2,3,trans,,,5.0
alex,G,2,4,in,,,5.0
alex,G,2,4,task,12.039,3956.4837301587304,5.0
alex,G,2,4,out,,,5.0
alex,G,2,4,trans,,,5.0
alex,G,2,5,in,,,5.0
alex,G,2,5,task,32.3571,4835.9343506493515,5.0
alex,G,2,5,out,,,5.0
alex,G,2,5,trans,,,5.0
alex,G,2,6,in,,,5.0
alex,G,2,6,task,14.2676,4674.482222222221,5.0
alex,G,2,6,out,,,5.0
alex,G,2,6,trans,,,5.0
alex,G,2,7,in,,,5.0
alex,G,2,7,task,9.7169,3742.3452380952403,5.0
alex,G,2,7,out,0.5799,,5.0
alex,G,2,7,trans,,,5.0
alex,G,2,0,in,13.9431,4173.774807692307,6.0
alex,G,2,0,task,22.8237,4649.666011904762,6.0
alex,G,2,0,out,,,6.0
alex,G,2,0,trans,0.0,,6.0
alex,G,2,1,in,,,6.0
alex,G,2,1,task,41.4962,4498.30224867725,6.0
alex,G,2,1,out,,,6.0
alex,G,2,1,trans,,,6.0
alex,G,2,2,in,,,6.0
alex,G,2,2,task,18.3218,4428.664102564104,6.0
alex,G,2,2,out,,,6.0
alex,G,2,2,trans,,,6.0
alex,G,2,3,in,,,6.0
alex,G,2,3,task,15.6966,4123.558181818183,6.0
alex,G,2,3,out,,,6.0
alex,G,2,3,trans,,,6.0
alex,G,2,4,in,,,6.0
alex,G,2,4,task,11.9421,4080.6803571428572,6.0
alex,G,2,4,out,,,6.0
alex,G,2,4,trans,,,6.0
alex,G,2,5,in,,,6.0
alex,G,2,5,task,32.3469,4902.97818181818,6.0
alex,G,2,5,out,,,6.0
alex,G,2,5,trans,,,6.0
alex,G,2,6,in,,,6.0
alex,G,2,6,task,14.2625,4724.205555555554,6.0
alex,G,2,6,out,,,6.0
alex,G,2,6,trans,,,6.0
alex,G,2,7,in,,,6.0
alex,G,2,7,task,9.6541,3789.8785714285705,6.0
alex,G,2,7,out,0.5271,,6.0
alex,G,2,7,trans,,,6.0
alex,G,2,0,in,12.5118,4440.902222777219,7.0
alex,G,2,0,task,22.7835,4785.427976190478,7.0
alex,G,2,0,out,,,7.0
alex,G,2,0,trans,0.0,,7.0
alex,G,2,1,in,,,7.0
alex,G,2,1,task,41.5056,4595.675396825397,7.0
alex,G,2,1,out,,,7.0
alex,G,2,1,trans,,,7.0
alex,G,2,2,in,,,7.0
alex,G,2,2,task,18.301,4505.863053613056,7.0
alex,G,2,2,out,,,7.0
alex,G,2,2,trans,,,7.0
alex,G,2,3,in,,,7.0
alex,G,2,3,task,15.6841,4237.9863636363625,7.0
alex,G,2,3,out,,,7.0
alex,G,2,3,trans,,,7.0
alex,G,2,4,in,,,7.0
alex,G,2,4,task,11.9463,4135.06388888889,7.0
alex,G,2,4,out,,,7.0
alex,G,2,4,trans,,,7.0
alex,G,2,5,in,,,7.0
alex,G,2,5,task,32.2575,4970.927952192736,7.0
alex,G,2,5,out,,,7.0
alex,G,2,5,trans,,,7.0
alex,G,2,6,in,,,7.0
alex,G,2,6,task,14.1845,4817.928888888889,7.0
alex,G,2,6,out,,,7.0
alex,G,2,6,trans,,,7.0
alex,G,2,7,in,,,7.0
alex,G,2,7,task,9.5847,3890.4904761904763,7.0
alex,G,2,7,out,0.5238,,7.0
alex,G,2,7,trans,,,7.0
alex,G,3,0,in,54.1806,3419.986977690098,0.0
alex,G,3,0,task,17.708,4953.796212121211,0.0
alex,G,3,0,out,,,0.0
alex,G,3,0,trans,0.0,,0.0
alex,G,3,1,in,,,0.0
alex,G,3,1,task,30.31,5110.424210526316,0.0
alex,G,3,1,out,,,0.0
alex,G,3,1,trans,,,0.0
alex,G,3,2,in,,,0.0
alex,G,3,2,task,14.4616,4812.516565656565,0.0
alex,G,3,2,out,,,0.0
alex,G,3,2,trans,,,0.0
alex,G,3,3,in,,,0.0
alex,G,3,3,task,12.8397,4318.760317460317,0.0
alex,G,3,3,out,,,0.0
alex,G,3,3,trans,,,0.0
alex,G,3,4,in,,,0.0
alex,G,3,4,task,10.1679,4122.991666666666,0.0
alex,G,3,4,out,,,0.0
alex,G,3,4,trans,,,0.0
alex,G,3,5,in,,,0.0
alex,G,3,5,task,29.4157,5158.710818713451,0.0
alex,G,3,5,out,,,0.0
alex,G,3,5,trans,,,0.0
alex,G,3,6,in,,,0.0
alex,G,3,6,task,13.6178,4896.24472222222,0.0
alex,G,3,6,out,,,0.0
alex,G,3,6,trans,,,0.0
alex,G,3,7,in,,,0.0
alex,G,3,7,task,7.7683,3809.5099999999993,0.0
alex,G,3,7,out,1.9067,,0.0
alex,G,3,7,trans,,,0.0
alex,G,3,0,in,36.839,3515.083466100579,1.0
alex,G,3,0,task,17.3577,5019.887878787879,1.0
alex,G,3,0,out,,,1.0
alex,G,3,0,trans,0.0,,1.0
alex,G,3,1,in,,,1.0
alex,G,3,1,task,30.042,5128.19552631579,1.0
alex,G,3,1,out,,,1.0
alex,G,3,1,trans,,,1.0
alex,G,3,2,in,,,1.0
alex,G,3,2,task,14.0333,4834.910000000003,1.0
alex,G,3,2,out,,,1.0
alex,G,3,2,trans,,,1.0
alex,G,3,3,in,,,1.0
alex,G,3,3,task,12.1686,4366.387103174604,1.0
alex,G,3,3,out,,,1.0
alex,G,3,3,trans,,,1.0
alex,G,3,4,in,,,1.0
alex,G,3,4,task,9.2309,4181.4971428571425,1.0
alex,G,3,4,out,,,1.0
alex,G,3,4,trans,,,1.0
alex,G,3,5,in,,,1.0
alex,G,3,5,task,29.1348,5177.39769005848,1.0
alex,G,3,5,out,,,1.0
alex,G,3,5,trans,,,1.0
alex,G,3,6,in,,,1.0
alex,G,3,6,task,13.3721,4909.504166666669,1.0
alex,G,3,6,out,,,1.0
alex,G,3,6,trans,,,1.0
alex,G,3,7,in,,,1.0
alex,G,3,7,task,7.4384,3801.603333333333,1.0
alex,G,3,7,out,1.2534,,1.0
alex,G,3,7,trans,,,1.0
alex,G,3,0,in,26.9414,3628.1093929983062,2.0
alex,G,3,0,task,16.9055,5068.1083333333345,2.0
alex,G,3,0,out,,,2.0
alex,G,3,0,trans,0.0,,2.0
alex,G,3,1,in,,,2.0
alex,G,3,1,task,29.8859,5145.128947368423,2.0
alex,G,3,1,out,,,2.0
alex,G,3,1,trans,,,2.0
alex,G,3,2,in,,,2.0
alex,G,3,2,task,13.823,4892.204722222221,2.0
alex,G,3,2,out,,,2.0
alex,G,3,2,trans,,,2.0
alex,G,3,3,in,,,2.0
alex,G,3,3,task,11.9264,4413.325793650794,2.0
alex,G,3,3,out,,,2.0
alex,G,3,3,trans,,,2.0
alex,G,3,4,in,,,2.0
alex,G,3,4,task,9.0695,4237.487142857141,2.0
alex,G,3,4,out,,,2.0
alex,G,3,4,trans,,,2.0
alex,G,3,5,in,,,2.0
alex,G,3,5,task,28.9411,5202.062660818715,2.0
alex,G,3,5,out,,,2.0
alex,G,3,5,trans,,,2.0
alex,G,3,6,in,,,2.0
alex,G,3,6,task,13.2097,4949.633333333334,2.0
alex,G,3,6,out,,,2.0
alex,G,3,6,trans,,,2.0
alex,G,3,7,in,,,2.0
alex,G,3,7,task,7.3338,3851.6383333333333,2.0
alex,G,3,7,out,0.8462,,2.0
alex,G,3,7,trans,,,2.0
alex,G,3,0,in,21.873,3729.8451777728646,3.0
alex,G,3,0,task,16.8201,5119.71393939394,3.0
alex,G,3,0,out,,,3.0
alex,G,3,0,trans,0.0,,3.0
alex,G,3,1,in,,,3.0
alex,G,3,1,task,29.8259,5210.521315789473,3.0
alex,G,3,1,out,,,3.0
alex,G,3,1,trans,,,3.0
alex,G,3,2,in,,,3.0
alex,G,3,2,task,13.7646,4869.619166666667,3.0
alex,G,3,2,out,,,3.0
alex,G,3,2,trans,,,3.0
alex,G,3,3,in,,,3.0
alex,G,3,3,task,11.8209,4410.8902777777785,3.0
alex,G,3,3,out,,,3.0
alex,G,3,3,trans,,,3.0
alex,G,3,4,in,,,3.0
alex,G,3,4,task,9.1384,4228.162857142856,3.0
alex,G,3,4,out,,,3.0
alex,G,3,4,trans,,,3.0
alex,G,3,5,in,,,3.0
alex,G,3,5,task,28.8038,5210.537923976607,3.0
alex,G,3,5,out,,,3.0
alex,G,3,5,trans,,,3.0
alex,G,3,6,in,,,3.0
alex,G,3,6,task,13.1519,4989.004166666665,3.0
alex,G,3,6,out,,,3.0
alex,G,3,6,trans,,,3.0
alex,G,3,7,in,,,3.0
alex,G,3,7,task,7.2192,3860.955,3.0
alex,G,3,7,out,0.7024,,3.0
alex,G,3,7,trans,,,3.0
alex,G,3,0,in,18.7001,3875.6998128342257,4.0
alex,G,3,0,task,16.8688,5164.141060606059,4.0
alex,G,3,0,out,,,4.0
alex,G,3,0,trans,0.0,,4.0
alex,G,3,1,in,,,4.0
alex,G,3,1,task,29.7696,5219.911988304095,4.0
alex,G,3,1,out,,,4.0
alex,G,3,1,trans,,,4.0
alex,G,3,2,in,,,4.0
alex,G,3,2,task,13.6848,4927.143055555555,4.0
alex,G,3,2,out,,,4.0
alex,G,3,2,trans,,,4.0
alex,G,3,3,in,,,4.0
alex,G,3,3,task,11.6707,4471.875,4.0
alex,G,3,3,out,,,4.0
alex,G,3,3,trans,,,4.0
alex,G,3,4,in,,,4.0
alex,G,3,4,task,9.1643,4294.819047619048,4.0
alex,G,3,4,out,,,4.0
alex,G,3,4,trans,,,4.0
alex,G,3,5,in,,,4.0
alex,G,3,5,task,28.9237,5248.098341933265,4.0
alex,G,3,5,out,,,4.0
alex,G,3,5,trans,,,4.0
alex,G,3,6,in,,,4.0
alex,G,3,6,task,13.0843,5011.2458333333325,4.0
alex,G,3,6,out,,,4.0
alex,G,3,6,trans,,,4.0
alex,G,3,7,in,,,4.0
alex,G,3,7,task,7.3958,3917.335,4.0
alex,G,3,7,out,0.7138,,4.0
alex,G,3,7,trans,,,4.0
alex,G,3,0,in,15.7063,4077.7893223443225,5.0
alex,G,3,0,task,16.6368,5295.163636363636,5.0
alex,G,3,0,out,,,5.0
alex,G,3,0,trans,0.0,,5.0
alex,G,3,1,in,,,5.0
alex,G,3,1,task,29.7066,5253.852631578947,5.0
alex,G,3,1,out,,,5.0
alex,G,3,1,trans,,,5.0
alex,G,3,2,in,,,5.0
alex,G,3,2,task,13.6558,4983.5375,5.0
alex,G,3,2,out,,,5.0
alex,G,3,2,trans,,,5.0
alex,G,3,3,in,,,5.0
alex,G,3,3,task,11.6609,4558.703571428573,5.0
alex,G,3,3,out,,,5.0
alex,G,3,3,trans,,,5.0
alex,G,3,4,in,,,5.0
alex,G,3,4,task,8.9202,4364.2266666666665,5.0
alex,G,3,4,out,,,5.0
alex,G,3,4,trans,,,5.0
alex,G,3,5,in,,,5.0
alex,G,3,5,task,28.8044,5314.5314413484675,5.0
alex,G,3,5,out,,,5.0
alex,G,3,5,trans,,,5.0
alex,G,3,6,in,,,5.0
alex,G,3,6,task,13.0591,5043.541666666667,5.0
alex,G,3,6,out,,,5.0
alex,G,3,6,trans,,,5.0
alex,G,3,7,in,,,5.0
alex,G,3,7,task,7.4039,3958.64,5.0
alex,G,3,7,out,0.5344,,5.0
alex,G,3,7,trans,,,5.0
alex,G,3,0,in,13.8892,4290.190072427573,6.0
alex,G,3,0,task,16.6371,5382.640909090909,6.0
