graph,order,freq,input_time,task_time,total_time,input_power,task_power,input_e,task_e,total_e
squeeze,BBGLBLLBBG,"((5,), (5,), (0, 4), (5,), (3,), (2,), (0,), (5,), (5,), (2, 4))",116.606,179.94121,296.54721,4302.354324009324,4570.17513970661,501.68032830543126,822.3628445507264,1324.0431728561578
squeeze,BBGLBLLBBG,"((0,), (6,), (1, 7), (1,), (7,), (5,), (0,), (4,), (7,), (0, 3))",158.49,272.84433,431.33433,3371.1026228128626,4025.6997733225926,534.2860546896106,1098.3893574333545,1632.675412122965
squeeze,BGBGBGBLBG,"((7,), (3, 7), (3,), (2, 4), (4,), (1, 6), (7,), (2,), (3,), (2, 4))",112.139,165.77971000000002,277.91871000000003,4865.558616938619,4951.650761345565,545.6188777448798,820.8832272371471,1366.502104982027
squeeze,BGBGBGBLBG,"((5,), (2, 6), (7,), (3, 5), (2,), (3, 5), (0,), (2,), (6,), (2, 0))",119.215,181.71274,300.92774,4083.953613714718,4631.419691645326,486.86853005900014,841.587962258827,1328.4564923178273
squeeze,BGBGBGBLBG,"((6,), (4, 1), (6,), (2, 7), (7,), (1, 6), (5,), (2,), (3,), (1, 3))",114.943,174.52974999999998,289.47275,4467.384203574204,4768.794752940023,513.4945425114297,832.2965560319337,1345.7910985433634
squeeze,BGBGBGBLBG,"((2,), (0, 0), (4,), (0, 5), (7,), (2, 1), (7,), (4,), (5,), (2, 1))",129.934,213.43365000000003,343.36765,3617.012829603653,4325.056624302992,469.972945001721,923.1126217816663,1393.085566783387
squeeze,BGBGBGBLBG,"((3,), (2, 2), (1,), (0, 2), (0,), (1, 2), (1,), (3,), (5,), (0, 4))",122.441,254.53684,376.97784,3785.663357843136,4031.531795793739,463.5204071976714,1026.1733636608635,1489.6937708585351
squeeze,BGBGBGBLBG,"((2,), (2, 7), (7,), (0, 0), (1,), (3, 7), (0,), (3,), (1,), (0, 6))",128.474,249.76364000000007,378.23764000000006,3684.178154761905,4117.465864469029,473.321104254881,1028.3932618855315,1501.7143661404125
squeeze,BGBGBGBLBG,"((5,), (2, 3), (5,), (2, 0), (4,), (4, 1), (1,), (0,), (0,), (2, 0))",117.659,207.8897399999999,325.5487399999999,4128.92374194433,4348.828521483394,485.8050385534279,904.0768306357668,1389.8818691891947
squeeze,BGBGBGBLBG,"((5,), (2, 1), (6,), (3, 4), (3,), (4, 3), (2,), (3,), (4,), (2, 2))",117.519,161.57512000000003,279.09412000000003,4169.503246753247,4769.709106323836,489.9958520551949,770.6663212193666,1260.6621732745616
squeeze,BGBGBGBLBG,"((0,), (3, 5), (5,), (4, 7), (1,), (4, 6), (6,), (2,), (1,), (4, 6))",150.79,212.45726000000005,363.24726,3558.205417929943,4439.190889257151,536.541794969656,943.138332948538,1479.680127918194
squeeze,BGBGBGBLBG,"((6,), (2, 0), (0,), (1, 3), (2,), (3, 4), (7,), (3,), (2,), (1, 4))",112.743,195.48457,308.22757,4491.289941724939,4503.307017174409,506.3615018998948,880.3270358303221,1386.688537730217
squeeze,LBGBBBGGLL,"((5,), (2,), (4, 1), (1,), (0,), (6,), (3, 1), (4, 3), (3,), (2,))",132.839,166.8118,299.6508,3574.352059107558,4540.5628008100375,474.8133531797889,757.4194538161638,1232.2328069959526
squeeze,LBGBBBGGLL,"((0,), (0,), (3, 4), (2,), (5,), (5,), (1, 7), (4, 5), (1,), (5,))",217.594,201.6286,419.2226,3188.8974319471804,4198.896582331599,693.8849478071148,846.6176394403052,1540.50258724742
squeeze,LBGBBBGGLL,"((3,), (4,), (3, 5), (2,), (5,), (3,), (0, 6), (4, 2), (0,), (5,))",145.485,162.74613,308.23113,3362.298955666123,4458.002009139604,489.164063565086,725.5225745196951,1214.6866380847812
squeeze,LBGBBBGGLL,"((3,), (3,), (1, 6), (4,), (2,), (7,), (0, 1), (4, 7), (5,), (5,))",146.442,154.3437,300.7857,3360.581401608449,4613.1415477237615,492.1302616143445,712.009335099412,1204.1395967137566
squeeze,LBGBBBGGLL,"((2,), (0,), (0, 1), (7,), (3,), (0,), (1, 7), (0, 1), (0,), (2,))",157.964,214.9556,372.9196,3270.213637488766,4139.23098465258,516.5760270322754,889.750879844586,1406.3269068768614
squeeze,LBGBBBGGLL,"((5,), (2,), (4, 0), (4,), (7,), (6,), (0, 2), (0, 5), (1,), (5,))",132.246,164.38429999999997,296.6303,3564.123183229814,4574.542576917336,471.34103448941,751.9829793267523,1223.3240138161625
squeeze,LBGBBBGGLL,"((4,), (5,), (1, 5), (6,), (2,), (0,), (0, 0), (3, 1), (3,), (2,))",139.735,170.31748999999996,310.05249,3417.623191511387,4397.913098467033,477.56157666584375,749.0415201690278,1226.6030968348714
squeeze,LBGBBBGGLL,"((5,), (1,), (0, 2), (1,), (3,), (1,), (4, 0), (0, 4), (1,), (5,))",132.551,199.41110000000003,331.9621,3570.774824016564,4243.2630782472015,473.3097736982195,846.1537580226607,1319.4635317208802
squeeze,LBGBBBGGLL,"((1,), (4,), (0, 5), (6,), (0,), (6,), (4, 2), (3, 4), (1,), (4,))",179.237,169.13075000000006,348.36775000000006,3218.147778930221,4438.93745854347,576.8111534521161,750.7608215665513,1327.5719750186672
squeeze,LBGBBBGGLL,"((5,), (4,), (2, 0), (0,), (5,), (1,), (2, 6), (3, 3), (4,), (0,))",133.558,207.27167,340.82967,3532.823963956333,4170.0619797745,471.83690297807993,864.3357105513668,1336.1726135294466
squeeze,LBLLGLLBLG,"((2,), (3,), (1,), (3,), (2, 2), (1,), (1,), (7,), (4,), (1, 7))",159.843,199.60335,359.44635,3302.043377370917,4194.396455859472,527.8085195690994,837.2155838176777,1365.0241033867771
squeeze,LBLLGLLBLG,"((4,), (4,), (1,), (5,), (1, 4), (4,), (0,), (3,), (0,), (2, 5))",141.03,194.7237,335.7537,3442.6312842569623,4226.393884436093,485.51429001875937,822.9790548347682,1308.4933448535276
squeeze,LBLLGLLBLG,"((3,), (7,), (0,), (4,), (0, 7), (4,), (2,), (7,), (3,), (1, 0))",147.806,191.0476,338.85360000000003,3334.364410641121,4327.307472888937,492.8390660792216,826.7217071574964,1319.560773236718
squeeze,LBLLGLLBLG,"((5,), (3,), (5,), (1,), (2, 3), (2,), (1,), (6,), (1,), (4, 2))",135.347,177.35655999999997,312.70356,3602.8195902430884,4457.471647760405,487.6308230806313,790.561837744317,1278.1926608249482
squeeze,LBLLGLLBLG,"((2,), (0,), (5,), (0,), (4, 3), (1,), (0,), (1,), (3,), (0, 6))",159.995,258.85438,418.84938,3286.9155076176817,3891.337911113593,525.890046641291,1007.289862351804,1533.179908993095
squeeze,LBLLGLLBLG,"((4,), (5,), (4,), (1,), (0, 0), (4,), (2,), (0,), (3,), (4, 3))",141.004,203.3502200000001,344.35422000000005,3465.33866995074,4192.558302779872,488.6266138177341,852.5576532331138,1341.184267050848
squeeze,LBLLGLLBLG,"((2,), (2,), (5,), (0,), (1, 5), (3,), (3,), (0,), (4,), (3, 5))",160.093,218.90802000000005,379.00102,3307.833942504712,4031.5398766822254,529.5610593574067,882.5364119555505,1412.0974713129572
squeeze,LBLLGLLBLG,"((3,), (1,), (4,), (2,), (2, 3), (5,), (2,), (6,), (4,), (4, 7))",148.346,164.56097,312.90697,3444.9037308026664,4499.430211051773,511.03768884965234,740.4305999779845,1251.4682888276368
squeeze,LBLLGLLBLG,"((3,), (5,), (3,), (3,), (0, 6), (2,), (1,), (5,), (3,), (2, 3))",148.338,183.39925,331.73725,3352.724636249485,4255.986709412633,497.336467091976,780.544770516245,1277.881237608221
squeeze,LBLLGLLBLG,"((5,), (5,), (3,), (2,), (3, 6), (5,), (5,), (1,), (0,), (4, 2))",135.274,174.69300999999996,309.96701,3599.31614851815,4475.422404616897,486.8938926746442,781.8250108839635,1268.7189035586075
squeeze,BGBLGGLGGB,"((6,), (1, 0), (2,), (5,), (3, 2), (2, 4), (2,), (3, 7), (0, 2), (3,))",113.853,175.38300000000004,289.23600000000005,4417.375566100567,4601.837547468146,502.9314603272479,807.084074587606,1310.0155349148538
squeeze,BGBLGGLGGB,"((6,), (0, 2), (5,), (1,), (0, 0), (0, 5), (1,), (2, 5), (4, 2), (1,))",115.231,222.19409,337.42509,4351.806955544455,4229.253678698486,501.46306729434303,939.7151725175626,1441.1782398119055
squeeze,BGBLGGLGGB,"((5,), (4, 2), (6,), (3,), (3, 7), (2, 7), (0,), (3, 5), (0, 0), (3,))",116.825,181.72967,298.55467,4182.417367632367,4490.362640030231,488.6109089736513,816.0321207530226,1304.6430297266738
squeeze,BGBLGGLGGB,"((4,), (3, 4), (1,), (1,), (4, 0), (1, 0), (2,), (3, 5), (1, 1), (1,))",120.61,203.6779,324.28790000000004,3902.2936656970496,4205.172963546997,470.6556390197212,856.500798352029,1327.15643737175
squeeze,BGBLGGLGGB,"((1,), (3, 7), (7,), (0,), (2, 0), (0, 0), (1,), (1, 4), (1, 7), (3,))",138.554,244.21705,382.77105,3488.740670712041,4021.888554258649,483.3789748898361,982.2137581498122,1465.5927330396482
squeeze,BGBLGGLGGB,"((4,), (4, 0), (4,), (1,), (1, 6), (0, 6), (2,), (2, 7), (3, 2), (1,))",118.959,209.20005999999995,328.15905999999995,3896.568115413998,4214.9561757390575,463.5318464415338,881.7690848619812,1345.300931303515
squeeze,BGBLGGLGGB,"((1,), (0, 3), (1,), (3,), (0, 6), (3, 7), (0,), (0, 5), (2, 4), (6,))",135.473,241.1289999999999,376.6019999999999,3580.0171266772586,4062.270750586636,484.9956602023483,979.5312838182044,1464.526944020553
