graph,order,freq,input_time,task_time,total_time,input_power,task_power,input_e,task_e,total_e
google,GLLLLGGGLGB,"((3, 6), (4,), (1,), (4,), (0,), (4, 2), (4, 3), (1, 7), (2,), (2, 2), (3,))",13.6812,262.7017,276.3829,4420.45202325452,4371.52463099117,60.47708822054974,1148.406952153253,1208.884040373803
google,GLLLLGGGLGB,"((0, 5), (1,), (1,), (3,), (0,), (0, 7), (3, 1), (1, 2), (4,), (0, 7), (7,))",11.5571,363.6496,375.2067,4652.96574675325,4022.68486069203,53.77479043180199,1462.8477405167125,1516.6225309485144
google,GLLLLGGGLGB,"((1, 7), (4,), (3,), (3,), (1,), (2, 3), (3, 0), (1, 1), (4,), (0, 4), (0,))",15.6708,322.4337,338.1045,4526.189497447,4081.84311846914,70.92901037659244,1316.1237795075428,1387.0527898841353
google,GLLLLGGGLGB,"((1, 0), (3,), (0,), (4,), (3,), (2, 7), (3, 6), (4, 2), (5,), (0, 4), (2,))",50.9736,291.025,341.9986,3373.7608053596,4228.46518709652,171.9727337880781,1230.5890810747646,1402.5618148628428
google,GLLLLGGGLGB,"((2, 0), (3,), (2,), (2,), (4,), (3, 5), (4, 3), (2, 6), (2,), (4, 4), (6,))",36.2607,256.31917,292.57987,3599.13259804695,4359.90637548863,130.50706739800106,1117.527583442954,1248.034650840955
google,GLLLLGGGLGB,"((3, 4), (5,), (1,), (3,), (5,), (2, 6), (0, 6), (2, 1), (1,), (1, 6), (6,))",13.8754,288.5345,302.4099,4413.15190614941,4271.18891145249,61.23424795858553,1232.3853569714884,1293.6196049300738
google,LLGGBLLBLGB,"((5,), (0,), (0, 5), (1, 1), (4,), (2,), (4,), (7,), (2,), (3, 2), (0,))",34.9531,329.3991,364.3522,3556.90399275362,4087.65160263631,124.32482094911654,1346.468759021958,1470.7935799710745
google,LLGGBLLBLGB,"((1,), (0,), (2, 0), (4, 5), (4,), (3,), (2,), (6,), (2,), (4, 1), (0,))",79.1362,302.8579,381.9941,3212.77632937868,4190.09165544721,254.24691015697712,1269.0023595762652,1523.2492697332423
google,LLGGBLLBLGB,"((4,), (4,), (0, 1), (0, 4), (3,), (2,), (2,), (7,), (0,), (1, 2), (6,))",41.3224,346.9496,388.272,3499.09504477004,4028.22248691153,144.5910050780055,1397.5901805449603,1542.1811856229658
google,LLGGBLLBLGB,"((4,), (0,), (3, 5), (2, 2), (3,), (2,), (4,), (5,), (3,), (3, 1), (7,))",41.2946,268.9764,310.271,3530.23518518518,4292.80175686938,145.77964987814792,1154.6623624764013,1300.4420123545492
google,LLGGBLLBLGB,"((4,), (1,), (1, 0), (0, 0), (5,), (5,), (2,), (6,), (4,), (1, 7), (6,))",41.4399,307.7939,349.2338,3521.0711945462,4155.92319126681,145.91283819487506,1279.1678071404574,1425.0806453353325
google,LLGGBLLBLGB,"((0,), (4,), (1, 3), (3, 2), (6,), (2,), (5,), (4,), (3,), (4, 3), (4,))",116.387,278.7914,395.1784,3192.19570107086,4256.83793465618,371.5300810605342,1186.769807375905,1558.2998884364392
google,LLGGBLLBLGB,"((2,), (3,), (0, 0), (2, 3), (0,), (5,), (3,), (2,), (1,), (4, 1), (6,))",59.5272,314.04072,373.56792,3336.8838731444,4064.72962748623,198.63535369344132,1276.4906188211075,1475.125972514549
